sample,local_idx,sample_idx,rf_seed,Vs1,H,CoV,Vs2,f0,reference,method,f_peak,A_peak,delta_f_peak,delta_ln_A_peak,gof_af,rel_l2,pearson,sigma_ln_spatial_mean
28,123,914,5430128,178.44511897406224,26.0,0.1155283138155937,851.3991839099931,1.7158184516736754,OpenSees 2-D,Toro Vs,1.6642601490020752,5.335952751326678,0.0076541900634765,-1.659088793070682,0.1375265811330947,0.6618181562469792,0.7367022650268608,
28,123,914,5430128,178.44511897406224,26.0,0.1155283138155937,851.3991839099931,1.7158184516736754,OpenSees 2-D,Passeri tts,1.718839168548584,11.897527656437289,0.0622332096099853,-0.8572256283767634,0.1356488181151296,0.5366498485811839,0.8033026716874087,
28,123,914,5430128,178.44511897406224,26.0,0.1155283138155937,851.3991839099931,1.7158184516736754,OpenSees 2-D,Pretell,1.7752079963684082,9.07475852937996,0.1186020374298095,-1.1280594754817834,0.1804651651129347,0.6006614787657956,0.7183736397247674,
29,301,2287,3215457,201.82716843861007,48.0,0.2598275061696767,1020.4178397178569,1.0511831689510942,OpenSees 2-D,OpenSees 2-D,0.9396648406982422,9.72625732421875,0.0,0.0,0.0,0.0,1.0,0.231817853109376
29,301,2287,3215457,201.82716843861007,48.0,0.2598275061696767,1020.4178397178569,1.0511831689510942,OpenSees 2-D,GINO,1.0544427633285522,5.153498649597168,0.11477792263031,-0.6351533355263449,0.1552859677117507,0.3389654050615405,0.8378353957338263,0.1981851058335012
29,301,2287,3215457,201.82716843861007,48.0,0.2598275061696767,1020.4178397178569,1.0511831689510942,OpenSees 2-D,1D Base Case,1.0544427633285522,12.758171081542969,0.11477792263031,0.2713427664911667,0.1415998020791363,0.5882162716577805,0.6736158664863819,6.071821954715891e-17
29,301,2287,3215457,201.82716843861007,48.0,0.2598275061696767,1020.4178397178569,1.0511831689510942,OpenSees 2-D,Pretell's approach,1.0304169654846191,15.692303657531738,0.0907521247863769,0.4783412102796097,0.1175362852083493,0.6285577187268039,0.731617123635476,0.2994685093331379
29,301,2287,3215457,201.82716843861007,48.0,0.2598275061696767,1020.4178397178569,1.0511831689510942,OpenSees 2-D,Toro Vs,1.016265034675598,5.335975077563765,0.0766001939773559,-0.6003575310040297,0.1239437262643593,0.3642986365341308,0.8099796517919247,
29,301,2287,3215457,201.82716843861007,48.0,0.2598275061696767,1020.4178397178569,1.0511831689510942,OpenSees 2-D,Passeri tts,1.0544427633285522,11.892624821383372,0.11477792263031,0.2010892760911417,0.1403748197139946,0.5645155692859404,0.6846953238897451,
29,301,2287,3215457,201.82716843861007,48.0,0.2598275061696767,1020.4178397178569,1.0511831689510942,OpenSees 2-D,Pretell,0.9615746140480042,7.035229504173719,0.0219097733497619,-0.3238988557561754,0.0986309340616256,0.2821016940151781,0.8870361002396162,
30,615,4746,1499415,258.854824998878,32.0,0.2089939348399639,810.0918046414628,2.022303320303734,OpenSees 2-D,OpenSees 2-D,1.9199206829071045,15.931262016296388,0.0,0.0,0.0,0.0,1.0,0.0980345772411746
30,615,4746,1499415,258.854824998878,32.0,0.2089939348399639,810.0918046414628,2.022303320303734,OpenSees 2-D,GINO,1.8675458431243896,16.447566986083984,-0.0523748397827148,0.0318942192895599,0.1033259320826325,0.2581869083960791,0.9413635955416014,0.130736065093904
30,615,4746,1499415,258.854824998878,32.0,0.2089939348399639,810.0918046414628,2.022303320303734,OpenSees 2-D,1D Base Case,2.029118061065674,12.755430221557615,0.1091973781585693,-0.2223262627365894,0.1082980916888483,0.4521736045146923,0.8208130486360146,5.3883199699227326e-17
30,615,4746,1499415,258.854824998878,32.0,0.2089939348399639,810.0918046414628,2.022303320303734,OpenSees 2-D,Pretell's approach,1.8165998458862305,18.50553703308105,-0.103320837020874,0.1497866429872183,0.1259641454968908,0.4506640920106723,0.816052868762343,0.1930655859088608
30,615,4746,1499415,258.854824998878,32.0,0.2089939348399639,810.0918046414628,2.022303320303734,OpenSees 2-D,Toro Vs,1.9556506872177124,5.336004263172881,0.0357300043106079,-1.0938062358430412,0.1251609079264635,0.549794678131802,0.826435696661201,
30,615,4746,1499415,258.854824998878,32.0,0.2089939348399639,810.0918046414628,2.022303320303734,OpenSees 2-D,Passeri tts,2.029118061065674,11.890936995573854,0.1091973781585693,-0.2925068304569408,0.1081593430567839,0.4497210670448706,0.8273829849994385,
30,615,4746,1499415,258.854824998878,32.0,0.2089939348399639,810.0918046414628,2.022303320303734,OpenSees 2-D,Pretell,1.833425521850586,9.450244473439309,-0.0864951610565185,-0.522242732025246,0.0726514061105652,0.4161897172884968,0.888587592104678,
31,602,4626,2874730,194.11367715125328,35.0,0.1216885151341557,1061.9289309034427,1.3865262653660948,OpenSees 2-D,OpenSees 2-D,1.416286587715149,9.421772003173828,0.0,0.0,0.0,0.0,1.0,0.0953139705739719
31,602,4626,2874730,194.11367715125328,35.0,0.1216885151341557,1061.9289309034427,1.3865262653660948,OpenSees 2-D,GINO,1.4032890796661377,12.501379013061523,-0.0129975080490112,0.2828157776302721,0.1347822042647332,0.3097071126134186,0.948075706684774,0.1436689372819802
31,602,4626,2874730,194.11367715125328,35.0,0.1216885151341557,1061.9289309034427,1.3865262653660948,OpenSees 2-D,1D Base Case,1.3904107809066772,12.760788917541504,-0.0258758068084716,0.3033539217609577,0.0692129552949344,0.2721009381614848,0.9253189913064253,5.696274358929666e-17
31,602,4626,2874730,194.11367715125328,35.0,0.1216885151341557,1061.9289309034427,1.3865262653660948,OpenSees 2-D,Pretell's approach,1.409772872924805,15.615301132202148,-0.0065137147903442,0.5052280937143176,0.0517086598205953,0.3096811325344449,0.934079181962892,0.1218991580094448
31,602,4626,2874730,194.11367715125328,35.0,0.1216885151341557,1061.9289309034427,1.3865262653660948,OpenSees 2-D,Toro Vs,1.3400689363479614,5.335935832427521,-0.0762176513671875,-0.5685588985041059,0.1048778767029248,0.3910078844713471,0.8514732110327836,
31,602,4626,2874730,194.11367715125328,35.0,0.1216885151341557,1061.9289309034427,1.3865262653660948,OpenSees 2-D,Passeri tts,1.3904107809066772,11.894226744896864,-0.0258758068084716,0.2330299532697199,0.0676732034137317,0.2581343297221646,0.9295317967192556,
31,602,4626,2874730,194.11367715125328,35.0,0.1216885151341557,1061.9289309034427,1.3865262653660948,OpenSees 2-D,Pretell,1.3713147640228271,10.640161803244736,-0.0449718236923217,0.1216125092317593,0.0568562869314607,0.2133684504838418,0.9489113511095412,
32,711,5498,5325283,209.5948098689007,77.0,0.2975836420431733,1393.7879918175431,0.6805026294444828,OpenSees 2-D,OpenSees 2-D,0.5817880034446716,14.60831069946289,0.0,0.0,0.0,0.0,1.0,0.1805723364006147
32,711,5498,5325283,209.5948098689007,77.0,0.2975836420431733,1393.7879918175431,0.6805026294444828,OpenSees 2-D,GINO,0.6092349290847778,13.541032791137695,0.0274469256401062,-0.075866051140867,0.136274838567071,0.3006400354919636,0.9202296555658278,0.0820576813965576
32,711,5498,5325283,209.5948098689007,77.0,0.2975836420431733,1393.7879918175431,0.6805026294444828,OpenSees 2-D,1D Base Case,0.6805073618888855,12.763189315795898,0.0987193584442138,-0.1350253996929986,0.3490913325338314,0.7507892953327189,0.4492192661514576,6.335791390292373e-17
32,711,5498,5325283,209.5948098689007,77.0,0.2975836420431733,1393.7879918175431,0.6805026294444828,OpenSees 2-D,Pretell's approach,0.5659170150756836,16.077573776245117,-0.015870988368988,0.0958347750474898,0.1245488788512786,0.3130741056537723,0.9184186659439726,0.2308244180156411
32,711,5498,5325283,209.5948098689007,77.0,0.2975836420431733,1393.7879918175431,0.6805026294444828,OpenSees 2-D,Toro Vs,0.6588989496231079,5.336065957265763,0.0771109461784362,-1.0071019234133836,0.2969319360273636,0.5654061196565434,0.6866639569705486,
32,711,5498,5325283,209.5948098689007,77.0,0.2975836420431733,1393.7879918175431,0.6805026294444828,OpenSees 2-D,Passeri tts,0.6805073618888855,11.89509881641053,0.0987193584442138,-0.2054641416462795,0.347425968949684,0.7342689657428165,0.4614065744462858,
32,711,5498,5325283,209.5948098689007,77.0,0.2975836420431733,1393.7879918175431,0.6805026294444828,OpenSees 2-D,Pretell,0.5791122913360596,11.86729208977762,-0.002675712108612,-0.2078045407614381,0.0616886297835827,0.1964278244866494,0.9674927757827004,
33,786,6053,7899060,279.15730034799924,59.0,0.1580777021124959,1121.1243372507952,1.1828699167288104,OpenSees 2-D,OpenSees 2-D,1.1351547241210938,15.199164390563965,0.0,0.0,0.0,0.0,1.0,0.0868477691540452
33,786,6053,7899060,279.15730034799924,59.0,0.1580777021124959,1121.1243372507952,1.1828699167288104,OpenSees 2-D,GINO,1.1403995752334597,22.510398864746094,0.0052448511123657,0.3927369221723063,0.0775175084006561,0.2621281862444794,0.9740442608086486,0.0901292427866403
33,786,6053,7899060,279.15730034799924,59.0,0.1580777021124959,1121.1243372507952,1.1828699167288104,OpenSees 2-D,1D Base Case,1.1832406520843506,12.764872550964355,0.0480859279632568,-0.1745433856490932,0.0890090769636497,0.3376848343396754,0.8899537351643193,6.350721527454332e-17
33,786,6053,7899060,279.15730034799924,59.0,0.1580777021124959,1121.1243372507952,1.1828699167288104,OpenSees 2-D,Pretell's approach,1.1832406520843506,19.677797317504883,0.0480859279632568,0.2582505084004274,0.0959281996161194,0.425102459770513,0.8608849617208958,0.1339802645137478
33,786,6053,7899060,279.15730034799924,59.0,0.1580777021124959,1121.1243372507952,1.1828699167288104,OpenSees 2-D,Toro Vs,1.1456687450408936,5.336062684473153,0.0105140209197998,-1.0467523960267806,0.1056903835127064,0.4843125704980806,0.8390694597144265,
33,786,6053,7899060,279.15730034799924,59.0,0.1580777021124959,1121.1243372507952,1.1828699167288104,OpenSees 2-D,Passeri tts,1.1832406520843506,11.896246162953725,0.0480859279632568,-0.2450175501742269,0.0888255550441564,0.3348383763385455,0.894186800415857,
33,786,6053,7899060,279.15730034799924,59.0,0.1580777021124959,1121.1243372507952,1.1828699167288104,OpenSees 2-D,Pretell,1.150962233543396,15.288753293467265,0.0158075094223022,0.0058770272010203,0.0261884910934317,0.1588004459041518,0.9771282070063844,
34,918,7046,4843843,300.8348445880424,28.0,0.1317877247929573,1067.9494670873023,2.686025398107521,OpenSees 2-D,OpenSees 2-D,2.5316483974456787,22.424739837646484,0.0,0.0,0.0,0.0,1.0,0.0451350172522925
34,918,7046,4843843,300.8348445880424,28.0,0.1317877247929573,1067.9494670873023,2.686025398107521,OpenSees 2-D,GINO,2.4968783855438232,23.268802642822266,-0.0347700119018554,0.0369487145844183,0.0810610698312593,0.2186635856386379,0.962433622608251,0.0958424971199373
34,918,7046,4843843,300.8348445880424,28.0,0.1317877247929573,1067.9494670873023,2.686025398107521,OpenSees 2-D,1D Base Case,2.6880009174346924,12.766406059265137,0.1563525199890136,-0.5633476122370705,0.1559783897232469,0.4966136325005182,0.8009292220070765,5.68638944438043e-17
34,918,7046,4843843,300.8348445880424,28.0,0.1317877247929573,1067.9494670873023,2.686025398107521,OpenSees 2-D,Pretell's approach,2.54334568977356,20.887340545654297,0.0116972923278808,-0.0710215465027431,0.0243983395920353,0.1807686146466271,0.9757968569246668,0.0751061330518151
34,918,7046,4843843,300.8348445880424,28.0,0.1317877247929573,1067.9494670873023,2.686025398107521,OpenSees 2-D,Toro Vs,2.6026477813720703,5.336046607584019,0.0709993839263916,-1.4356797633049163,0.1598481779770052,0.5951990690883566,0.7987007150694069,
34,918,7046,4843843,300.8348445880424,28.0,0.1317877247929573,1067.9494670873023,2.686025398107521,OpenSees 2-D,Passeri tts,2.6880009174346924,11.89732527664464,0.1563525199890136,-0.6338511982496666,0.1557212741724652,0.49339055927038,0.8090640935323814,
34,918,7046,4843843,300.8348445880424,28.0,0.1317877247929573,1067.9494670873023,2.686025398107521,OpenSees 2-D,Pretell,2.566902637481689,15.614575090133998,0.0352542400360107,-0.3619600277168991,0.0583287492340166,0.2463725799342086,0.9611685813588362,
35,508,3998,4463895,168.9719802826556,86.0,0.1990333180874586,958.4849171516609,0.491197617100743,OpenSees 2-D,OpenSees 2-D,2.566902637481689,7.134054183959961,0.0,0.0,0.0,0.0,1.0,0.1381113774915543
35,508,3998,4463895,168.9719802826556,86.0,0.1990333180874586,958.4849171516609,0.491197617100743,OpenSees 2-D,GINO,0.4706224799156189,6.964362621307373,-2.0962801575660706,-0.0240735906931759,0.2769375072218616,0.3323498740714468,0.8527550242488323,0.1160370026066296
35,508,3998,4463895,168.9719802826556,86.0,0.1990333180874586,958.4849171516609,0.491197617100743,OpenSees 2-D,1D Base Case,0.4928249716758728,12.7560396194458,-2.0740776658058167,0.581125173008615,0.2563620054687919,0.6213480871241924,0.6970664506970536,7.793573260167321e-17
35,508,3998,4463895,168.9719802826556,86.0,0.1990333180874586,958.4849171516609,0.491197617100743,OpenSees 2-D,Pretell's approach,0.5066460967063904,14.460527420043944,-2.060256540775299,0.706543008400389,0.2418182178647124,0.7306228273919149,0.6324448560630848,0.2042040132928739
35,508,3998,4463895,168.9719802826556,86.0,0.1990333180874586,958.4849171516609,0.491197617100743,OpenSees 2-D,Toro Vs,0.4749814867973327,5.335998581712427,-2.0919211506843567,-0.2904036392629995,0.2785059428933689,0.3767544969961774,0.7771996690211537,
35,508,3998,4463895,168.9719802826556,86.0,0.1990333180874586,958.4849171516609,0.491197617100743,OpenSees 2-D,Passeri tts,0.4928249716758728,11.891312798316498,-2.0740776658058167,0.5109284344969007,0.2532149660114459,0.5953234604935604,0.7068141583630502,
35,508,3998,4463895,168.9719802826556,86.0,0.1990333180874586,958.4849171516609,0.491197617100743,OpenSees 2-D,Pretell,0.4452958405017853,7.376043094319059,-2.121606796979904,0.0333576466622559,0.2206062747758423,0.3466080928263025,0.8562227081030112,
36,718,5545,3547253,142.5768747917249,38.0,0.1890873065218329,1050.9310518285752,0.9380057552087164,OpenSees 2-D,OpenSees 2-D,0.8648423552513123,20.64284324645996,0.0,0.0,0.0,0.0,1.0,0.1412406230858237
36,718,5545,3547253,142.5768747917249,38.0,0.1890873065218329,1050.9310518285752,0.9380057552087164,OpenSees 2-D,GINO,0.9014776349067688,11.041112899780272,0.0366352796554565,-0.6257428434072072,0.2538618654195116,0.4325839556296296,0.8545937269388084,0.0851883097506521
36,718,5545,3547253,142.5768747917249,38.0,0.1890873065218329,1050.9310518285752,0.9380057552087164,OpenSees 2-D,1D Base Case,0.9396648406982422,12.766321182250977,0.0748224854469299,-0.4805581396052357,0.2612265541756807,0.5892376329927306,0.6701621334337541,5.998035226824593e-17
36,718,5545,3547253,142.5768747917249,38.0,0.1890873065218329,1050.9310518285752,0.9380057552087164,OpenSees 2-D,Pretell's approach,0.8728526830673218,13.159613609313965,0.0080103278160095,-0.4502161208433275,0.1021982048902414,0.2777635233071431,0.9659464408663364,0.1586798505726707
36,718,5545,3547253,142.5768747917249,38.0,0.1890873065218329,1050.9310518285752,0.9380057552087164,OpenSees 2-D,Toro Vs,0.9098272919654846,5.3359516851791104,0.0449849367141723,-1.3529014312444123,0.2496362661540981,0.5921451892624482,0.7408222149612207,
36,718,5545,3547253,142.5768747917249,38.0,0.1890873065218329,1050.9310518285752,0.9380057552087164,OpenSees 2-D,Passeri tts,0.9396648406982422,11.897515420696152,0.0748224854469299,-0.5510390951736726,0.2602769964783252,0.5798169413067282,0.680935504020752,
36,718,5545,3547253,142.5768747917249,38.0,0.1890873065218329,1050.9310518285752,0.9380057552087164,OpenSees 2-D,Pretell,0.8688382506370544,10.17229536525525,0.0039958953857421,-0.7077008010891535,0.142933965704326,0.3738691512465761,0.9210860831113892,
37,599,4547,990386,210.6887704355034,93.0,0.1528308881446719,787.9885233298637,0.5663676624610307,OpenSees 2-D,OpenSees 2-D,0.545427143573761,8.627425193786621,0.0,0.0,0.0,0.0,1.0,0.1273536686802409
37,599,4547,990386,210.6887704355034,93.0,0.1528308881446719,787.9885233298637,0.5663676624610307,OpenSees 2-D,GINO,0.5633142590522766,11.46125602722168,0.0178871154785156,0.2840262009785401,0.0838812999111845,0.2236503823515008,0.9621017036763893,0.0971920740466958
37,599,4547,990386,210.6887704355034,93.0,0.1528308881446719,787.9885233298637,0.5663676624610307,OpenSees 2-D,1D Base Case,0.5659170150756836,12.756515502929688,0.0204898715019226,0.3910960556343772,0.0742627569937363,0.331391748439756,0.9243696879454112,7.003952176571143e-17
37,599,4547,990386,210.6887704355034,93.0,0.1528308881446719,787.9885233298637,0.5663676624610307,OpenSees 2-D,Pretell's approach,0.6036438345909119,16.324735641479492,0.0582166910171508,0.6377353762723503,0.1815035072631117,0.6610835351069567,0.7120174071502198,0.1882489552695597
37,599,4547,990386,210.6887704355034,93.0,0.1528308881446719,787.9885233298637,0.5663676624610307,OpenSees 2-D,Toro Vs,0.5479472279548645,5.336040457028577,0.0025200843811035,-0.4804622147950215,0.1142334742847564,0.3118541700989582,0.8763319613635442,
37,599,4547,990386,210.6887704355034,93.0,0.1528308881446719,787.9885233298637,0.5663676624610307,OpenSees 2-D,Passeri tts,0.5659170150756836,11.890645181986502,0.0204898715019226,0.3208058665214772,0.071716156505286,0.3102824291498648,0.9280671527921084,
37,599,4547,990386,210.6887704355034,93.0,0.1528308881446719,787.9885233298637,0.5663676624610307,OpenSees 2-D,Pretell,0.545427143573761,10.315123693628598,0.0,0.1786650327964284,0.0638605749934635,0.2551202468612273,0.9535497046106528,
38,221,1652,2312806,165.0096656917946,69.0,0.291242990642786,1082.6185914667983,0.5978611075789659,OpenSees 2-D,OpenSees 2-D,0.5329993963241577,12.833483695983888,0.0,0.0,0.0,0.0,1.0,0.1737763786526921
38,221,1652,2312806,165.0096656917946,69.0,0.291242990642786,1082.6185914667983,0.5978611075789659,OpenSees 2-D,GINO,0.5281080007553101,9.849401473999023,-0.0048913955688476,-0.2646469798503891,0.1263223910573513,0.2679632505791495,0.9265638975834842,0.0954866400128937
38,221,1652,2312806,165.0096656917946,69.0,0.291242990642786,1082.6185914667983,0.5978611075789659,OpenSees 2-D,1D Base Case,0.5981041193008423,12.765289306640623,0.0651047229766845,-0.0053279546372223,0.2755616187520306,0.6203072132994393,0.6153493920766577,7.166165874051783e-17
38,221,1652,2312806,165.0096656917946,69.0,0.291242990642786,1082.6185914667983,0.5978611075789659,OpenSees 2-D,Pretell's approach,0.545427143573761,14.808422088623049,0.0124277472496032,0.1431384098317379,0.1081147697627763,0.2602779098179736,0.9500388918773808,0.2103920160385389
38,221,1652,2312806,165.0096656917946,69.0,0.291242990642786,1082.6185914667983,0.5978611075789659,OpenSees 2-D,Toro Vs,0.5791122913360596,5.336060286738068,0.0461128950119018,-0.8775700624633334,0.2165118725245048,0.4589183172638182,0.781349497772419,
38,221,1652,2312806,165.0096656917946,69.0,0.291242990642786,1082.6185914667983,0.5978611075789659,OpenSees 2-D,Passeri tts,0.5981041193008423,11.896533959096583,0.0651047229766845,-0.0758105753767231,0.2732152020340149,0.6013970670747465,0.6274012982484632,
38,221,1652,2312806,165.0096656917946,69.0,0.291242990642786,1082.6185914667983,0.5978611075789659,OpenSees 2-D,Pretell,0.5305480360984802,11.235020744747784,-0.0024513602256774,-0.1330219170520754,0.0950698397706404,0.2060408468255463,0.9609286136586755,
39,654,5056,6201466,155.85309161955587,30.0,0.139903949201107,1100.9499837906333,1.2987757634962989,OpenSees 2-D,OpenSees 2-D,1.262121319770813,11.460271835327148,0.0,0.0,0.0,0.0,1.0,0.0907082879806097
39,654,5056,6201466,155.85309161955587,30.0,0.139903949201107,1100.9499837906333,1.2987757634962989,OpenSees 2-D,GINO,1.2915496826171875,8.96199893951416,0.0294283628463745,-0.2458931333328424,0.0973464301112235,0.1639877491275248,0.9735909465148544,0.1229975780517807
39,654,5056,6201466,155.85309161955587,30.0,0.139903949201107,1100.9499837906333,1.2987757634962989,OpenSees 2-D,1D Base Case,1.29751718044281,12.754644393920898,0.035395860671997,0.1070090401000827,0.0472321510071752,0.1916035783284019,0.9627384483140586,6.215892015137557e-17
39,654,5056,6201466,155.85309161955587,30.0,0.139903949201107,1100.9499837906333,1.2987757634962989,OpenSees 2-D,Pretell's approach,1.3216642141342163,14.438568115234377,0.0595428943634033,0.2310165361876489,0.0702678283028891,0.3127182859810748,0.9131361684706858,0.1337373910559085
39,654,5056,6201466,155.85309161955587,30.0,0.139903949201107,1100.9499837906333,1.2987757634962989,OpenSees 2-D,Toro Vs,1.2563166618347168,5.3360283783429,-0.0058046579360961,-0.7644048044860712,0.0795936020428322,0.378347557705122,0.8904238287504096,
39,654,5056,6201466,155.85309161955587,30.0,0.139903949201107,1100.9499837906333,1.2987757634962989,OpenSees 2-D,Passeri tts,1.29751718044281,11.889408157836622,0.035395860671997,0.0367615016338559,0.0463611168273231,0.1808151834424221,0.965507916850436,
39,654,5056,6201466,155.85309161955587,30.0,0.139903949201107,1100.9499837906333,1.2987757634962989,OpenSees 2-D,Pretell,1.2563166618347168,11.733248832089863,-0.0058046579360961,0.0235401607340802,0.0316152338750538,0.1238452680900301,0.9841757227247876,
40,111,862,8461279,194.48150890276077,54.0,0.1872294027358293,1222.8837500850434,0.9003773560312998,OpenSees 2-D,OpenSees 2-D,0.8490415215492249,10.399325370788574,0.0,0.0,0.0,0.0,1.0,0.1148694773365221
40,111,862,8461279,194.48150890276077,54.0,0.1872294027358293,1222.8837500850434,0.9003773560312998,OpenSees 2-D,GINO,0.8412497043609619,12.589921951293944,-0.0077918171882629,0.1911557129253524,0.0743061422993783,0.1956877398365589,0.9601470551733836,0.0791625489543525
40,111,862,8461279,194.48150890276077,54.0,0.1872294027358293,1222.8837500850434,0.9003773560312998,OpenSees 2-D,1D Base Case,0.9014776349067688,12.767045974731444,0.0524361133575439,0.2051263820417182,0.1019373726714746,0.3902184836517747,0.838809480460823,6.438565060723784e-17
40,111,862,8461279,194.48150890276077,54.0,0.1872294027358293,1222.8837500850434,0.9003773560312998,OpenSees 2-D,Pretell's approach,0.8373806476593018,15.552796363830566,-0.011660873889923,0.4024995170792128,0.0832601125233684,0.2740223776272966,0.9503113735562472,0.1604248660829479
40,111,862,8461279,194.48150890276077,54.0,0.1872294027358293,1222.8837500850434,0.9003773560312998,OpenSees 2-D,Toro Vs,0.8728526830673218,5.336011649902206,0.0238111615180969,-0.6672624439739181,0.095791651955522,0.4089014506509676,0.8234275377882967,
40,111,862,8461279,194.48150890276077,54.0,0.1872294027358293,1222.8837500850434,0.9003773560312998,OpenSees 2-D,Passeri tts,0.9014776349067688,11.897848566748046,0.0524361133575439,0.134616655212375,0.1007985094493169,0.3762936008977418,0.8446195569709584,
40,111,862,8461279,194.48150890276077,54.0,0.1872294027358293,1222.8837500850434,0.9003773560312998,OpenSees 2-D,Pretell,0.8412497043609619,11.402130272183092,-0.0077918171882629,0.0920592680742617,0.0570473007747257,0.1791596471133889,0.9658169991538408,
41,475,3757,5757004,181.19113888748743,67.0,0.2453754544258117,1053.7421121028358,0.6760863391324159,OpenSees 2-D,OpenSees 2-D,0.6292145848274231,18.797794342041016,0.0,0.0,0.0,0.0,1.0,0.1688711426567033
41,475,3757,5757004,181.19113888748743,67.0,0.2453754544258117,1053.7421121028358,0.6760863391324159,OpenSees 2-D,GINO,0.6263207197189331,16.43343734741211,-0.0028938651084899,-0.1344214189036211,0.0902366368817486,0.2019158149949456,0.9642130799425188,0.081572574466427
41,475,3757,5757004,181.19113888748743,67.0,0.2453754544258117,1053.7421121028358,0.6760863391324159,OpenSees 2-D,1D Base Case,0.6773775815963745,12.765886306762695,0.0481629967689514,-0.3869630598676128,0.2254460379235604,0.5238752736556714,0.7306997677964071,6.481709838079175e-17
41,475,3757,5757004,181.19113888748743,67.0,0.2453754544258117,1053.7421121028358,0.6760863391324159,OpenSees 2-D,Pretell's approach,0.5737976431846619,14.90939235687256,-0.0554169416427612,-0.2317481668413005,0.1831812023275614,0.5817562101429755,0.6770412566289407,0.2135534276324039
41,475,3757,5757004,181.19113888748743,67.0,0.2453754544258117,1053.7421121028358,0.6760863391324159,OpenSees 2-D,Toro Vs,0.6558685898780823,5.335932677070998,0.0266540050506591,-1.259275848928338,0.2182879558251083,0.5558577278336146,0.7689102401086159,
41,475,3757,5757004,181.19113888748743,67.0,0.2453754544258117,1053.7421121028358,0.6760863391324159,OpenSees 2-D,Passeri tts,0.6773775815963745,11.897271116786348,0.0481629967689514,-0.4574304848182551,0.2240335442570017,0.5148918682624918,0.7408389371535237,
41,475,3757,5757004,181.19113888748743,67.0,0.2453754544258117,1053.7421121028358,0.6760863391324159,OpenSees 2-D,Pretell,0.6234402060508728,10.610168927941707,-0.0057743787765502,-0.5719266666441887,0.0735253068538028,0.3001464609749552,0.9453129446454468,
42,484,3832,5994268,189.73753870077093,82.0,0.2549427602440118,1125.5531570163855,0.5784681057950334,OpenSees 2-D,OpenSees 2-D,0.5113387703895569,11.242657661437988,0.0,0.0,0.0,0.0,1.0,0.1600123357911168
42,484,3832,5994268,189.73753870077093,82.0,0.2549427602440118,1125.5531570163855,0.5784681057950334,OpenSees 2-D,GINO,0.504315972328186,10.392215728759766,-0.0070227980613708,-0.0786582249922093,0.1199221193479384,0.2478471220263155,0.9361826826903212,0.0937422364529582
42,484,3832,5994268,189.73753870077093,82.0,0.2549427602440118,1125.5531570163855,0.5784681057950334,OpenSees 2-D,1D Base Case,0.5791122913360596,12.767007827758787,0.0677735209465026,0.127149066698822,0.268157529110995,0.6408391977539923,0.5727609637598853,6.55681741302732e-17
42,484,3832,5994268,189.73753870077093,82.0,0.2549427602440118,1125.5531570163855,0.5784681057950334,OpenSees 2-D,Pretell's approach,0.5113387703895569,15.43691062927246,0.0,0.3170461725349392,0.0840396524939347,0.3035200457325807,0.932586846323838,0.1922811294230642
42,484,3832,5994268,189.73753870077093,82.0,0.2549427602440118,1125.5531570163855,0.5784681057950334,OpenSees 2-D,Toro Vs,0.5607234835624695,5.336020955922186,0.0493847131729126,-0.7452350273861855,0.2451723651413433,0.4852307013247806,0.7239406975478773,
42,484,3832,5994268,189.73753870077093,82.0,0.2549427602440118,1125.5531570163855,0.5784681057950334,OpenSees 2-D,Passeri tts,0.5791122913360596,11.897798809167496,0.0677735209465026,0.056638145724571,0.2665716486693815,0.6226174845109952,0.5845059287845068,
42,484,3832,5994268,189.73753870077093,82.0,0.2549427602440118,1125.5531570163855,0.5784681057950334,OpenSees 2-D,Pretell,0.5160748958587646,11.703479320787972,0.0047361254692077,0.0401709121772385,0.0701123945121056,0.2661258988276556,0.9283480049904922,
43,329,2547,2168587,214.7478680468775,37.0,0.1573005935177207,1374.5599606957485,1.450999108424848,OpenSees 2-D,OpenSees 2-D,1.3904107809066772,18.890424728393555,0.0,0.0,0.0,0.0,1.0,0.0892137816065054
43,329,2547,2168587,214.7478680468775,37.0,0.1573005935177207,1374.5599606957485,1.450999108424848,OpenSees 2-D,GINO,1.3776507377624512,12.664421081542969,-0.012760043144226,-0.39985859325318,0.10672369543694,0.2442298671837189,0.9600143929608712,0.1082586955324725
43,329,2547,2168587,214.7478680468775,37.0,0.1573005935177207,1374.5599606957485,1.450999108424848,OpenSees 2-D,1D Base Case,1.4560060501098633,12.754534721374512,0.065595269203186,-0.3927682927665116,0.1114902181854442,0.4009822519285096,0.8572647445858559,6.252848652673984e-17
43,329,2547,2168587,214.7478680468775,37.0,0.1573005935177207,1374.5599606957485,1.450999108424848,OpenSees 2-D,Pretell's approach,1.4032890796661377,16.386526107788086,0.0128782987594604,-0.1421957472029601,0.0522260426372246,0.2167319690058743,0.9599736404097836,0.1201945112899993
43,329,2547,2168587,214.7478680468775,37.0,0.1573005935177207,1374.5599606957485,1.450999108424848,OpenSees 2-D,Toro Vs,1.4032890796661377,5.3360119241155095,0.0128782987594604,-1.264176622293723,0.116652585348287,0.5320056019521716,0.8200123651822088,
