sample,local_idx,sample_idx,method,reference,Vs1,H,CoV,Vs2,rel_l2_low,rel_l2_low_central,rel_l2_mid,rel_l2_mid_central,rel_l2_high,rel_l2_high_central,rel_l2_all,rel_l2_all_central
67,669,5188,GINO,OpenSees 2-D,188.13474051747795,44.0,0.2202451396733522,1147.857582958127,0.1366964436475724,0.1167753375231574,0.2796829060414368,0.3037002200531776,0.501690899352753,0.2806189631699556,0.3496734857547064,0.2859519645957994
67,669,5188,1D Base Case,OpenSees 2-D,188.13474051747795,44.0,0.2202451396733522,1147.857582958127,0.0238076070992082,0.0111145685821599,0.5004073747620305,0.5319680518456426,0.4933411106472539,0.3304574628105153,0.4801428221917851,0.4588939107623949
67,669,5188,Pretell's approach,OpenSees 2-D,188.13474051747795,44.0,0.2202451396733522,1147.857582958127,0.0177505372324126,0.0161880747331633,0.5524950394548145,0.7240276815002972,0.4200699694467592,0.3101506771932242,0.4975063046848534,0.6005520784093942
68,63,541,GINO,OpenSees 2-D,131.82879545966745,22.0,0.1982836745679378,1036.0135123697632,0.0833112640896537,0.0966513037653591,0.3066109010564767,0.2924210518078293,0.3790810574205837,0.3184149959779418,0.3138075460820923,0.2883099703982575
68,63,541,1D Base Case,OpenSees 2-D,131.82879545966745,22.0,0.1982836745679378,1036.0135123697632,0.0128173303596423,0.003869908717969,0.5568471938179195,0.5992460918886611,0.5752125511260052,0.429376908802109,0.5473904201697942,0.5382686882985918
68,63,541,Pretell's approach,OpenSees 2-D,131.82879545966745,22.0,0.1982836745679378,1036.0135123697632,0.0035021808641825,0.0087710541693181,0.424039599468812,0.6759219489582127,0.3921442645742995,0.5075213825805276,0.4090524937185658,0.6115427546180039
69,735,5681,GINO,OpenSees 2-D,276.0262964964348,25.0,0.2678596438840032,1108.5087479781032,0.0976495535326641,0.073087493088342,0.0968547253378487,0.0787579153383296,0.6471319526693268,0.6087378644297532,0.6166473168155955,0.5819241951177118
69,735,5681,1D Base Case,OpenSees 2-D,276.0262964964348,25.0,0.2678596438840032,1108.5087479781032,0.0039437962425228,0.0032082701542745,0.1744397280837642,0.1102763064561611,0.6813653734954097,0.5641111022448917,0.6499627533037666,0.5394885183457423
69,735,5681,Pretell's approach,OpenSees 2-D,276.0262964964348,25.0,0.2678596438840032,1108.5087479781032,0.0021377781757018,0.003463519489481,0.1030737275190766,0.115051107290844,0.6911989721663556,0.6409974609660753,0.6583695540032523,0.6129054270143601
70,500,3947,GINO,OpenSees 2-D,231.97220947353455,74.0,0.1848936110734939,1074.7409662605282,0.0930400657192905,0.0684322644244196,0.2565113586842609,0.172586356833529,0.4026152702552528,0.4152478617306804,0.2959007101946602,0.2347516964980108
70,500,3947,1D Base Case,OpenSees 2-D,231.97220947353455,74.0,0.1848936110734939,1074.7409662605282,0.0376072265111457,0.0088800324500391,0.3933718647212384,0.3755383155257101,0.5926501290452901,0.2853730632553284,0.4433676543065697,0.3393338963941186
70,500,3947,Pretell's approach,OpenSees 2-D,231.97220947353455,74.0,0.1848936110734939,1074.7409662605282,0.0409008876365449,0.0332088426333237,0.7194236306475718,0.8624983216165452,0.4834677379598636,0.4822831420892652,0.6369277496803063,0.7543094381773311
71,1,21,GINO,OpenSees 2-D,181.7140147682988,84.0,0.2612825533375144,1217.371260806998,0.130922175830659,0.1341586585689426,0.2744463220187857,0.2775055247341901,0.3783829268166261,0.5297299397738734,0.2412073445233596,0.2912960165987979
71,1,21,1D Base Case,OpenSees 2-D,181.7140147682988,84.0,0.2612825533375144,1217.371260806998,0.3644057557261593,0.3480964680707171,0.6886410550740453,0.6630501170508555,0.6071153528271889,0.6837982617979906,0.5505091156948073,0.5593182648926874
71,1,21,Pretell's approach,OpenSees 2-D,181.7140147682988,84.0,0.2612825533375144,1217.371260806998,0.3245363469914037,0.1636538816023817,0.538138866556029,0.6612685073459346,0.4680346989128296,0.4876449656778969,0.44195222393433,0.4864574056179807
72,42,358,GINO,OpenSees 2-D,158.22102378729463,32.0,0.2937549220398068,1194.9507193914058,0.1313233885866046,0.1430786196600132,0.589824579680534,0.7866116029215745,0.8427776375256545,0.8770065418886124,0.6262985078228755,0.7830396459140254
72,42,358,1D Base Case,OpenSees 2-D,158.22102378729463,32.0,0.2937549220398068,1194.9507193914058,0.0311993602247041,0.0226120002064298,0.6554302998573911,0.2974062539980845,0.5544860080032282,0.4935296834594344,0.6137320750465061,0.341874085629286
72,42,358,Pretell's approach,OpenSees 2-D,158.22102378729463,32.0,0.2937549220398068,1194.9507193914058,0.0094571288495775,0.0040772325649578,0.5688166014505901,0.6734775766792896,0.3760163755422482,0.3671485938803956,0.516550970644015,0.595105335433678
73,634,4913,GINO,OpenSees 2-D,227.53253067498767,90.0,0.2655224490910768,1064.7749838119346,0.0943516769561592,0.1019046116302248,0.3670359743012011,0.352089469922563,0.4108896143212233,0.3230151250753005,0.3577808289289112,0.3366246499012161
73,634,4913,1D Base Case,OpenSees 2-D,227.53253067498767,90.0,0.2655224490910768,1064.7749838119346,0.151564963185587,0.1503623261087809,0.5930678725641354,0.5843992822907529,0.6147309956003224,0.5302288098184684,0.572847606314714,0.5578090957228331
73,634,4913,Pretell's approach,OpenSees 2-D,227.53253067498767,90.0,0.2655224490910768,1064.7749838119346,0.1455354154290297,0.0171032007169194,0.424730895046936,0.1919971790456106,0.4914226646478628,0.299698973189039,0.4166870316048245,0.1966755184388779
74,529,4102,GINO,OpenSees 2-D,156.93329174337424,57.0,0.2096807096153497,1044.7896507387577,0.0545066222536944,0.0381848533530713,0.3574829591266637,0.4065324477903073,0.4303045704060974,0.4085983926970662,0.3481962495268211,0.3873779072939096
74,529,4102,1D Base Case,OpenSees 2-D,156.93329174337424,57.0,0.2096807096153497,1044.7896507387577,0.139428489570976,0.1378726206054551,0.6517104155532546,0.6451325196487532,0.631005224497302,0.6499617100044348,0.6183611210967845,0.6160635301970154
